strain_collection_id,strain_id,plate,row,colum,plate_control,strain_collection_notes,excluded
mata-deletion2021-384,rec4590,24,3,15,TRUE,NA,FALSE
mata-deletion2021-384,rec4592,24,3,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4593,24,3,19,TRUE,NA,FALSE
mata-deletion2021-384,rec4594,24,3,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,24,3,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4595,24,5,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4596,24,5,3,TRUE,NA,FALSE
mata-deletion2021-384,rec4597,24,5,5,TRUE,NA,FALSE
mata-deletion2021-384,rec4598,24,5,7,TRUE,NA,FALSE
mata-deletion2021-384,rec4599,24,5,9,TRUE,NA,FALSE
mata-deletion2021-384,rec4601,24,5,11,TRUE,NA,FALSE
mata-deletion2021-384,rec4602,24,5,13,TRUE,NA,FALSE
mata-deletion2021-384,rec4603,24,5,15,TRUE,NA,FALSE
mata-deletion2021-384,rec4604,24,5,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4608,24,5,19,TRUE,NA,FALSE
mata-deletion2021-384,rec4609,24,5,21,TRUE,NA,FALSE
mata-deletion2021-384,rec4610,24,5,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4611,24,7,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4613,24,7,3,TRUE,NA,FALSE
mata-deletion2021-384,rec4615,24,7,5,TRUE,NA,FALSE
mata-deletion2021-384,rec4616,24,7,7,TRUE,NA,FALSE
mata-deletion2021-384,rec4617,24,7,9,TRUE,NA,FALSE
mata-deletion2021-384,rec4618,24,7,11,TRUE,NA,FALSE
mata-deletion2021-384,rec4619,24,7,13,TRUE,NA,FALSE
mata-deletion2021-384,rec4620,24,7,15,TRUE,NA,FALSE
mata-deletion2021-384,rec4621,24,7,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4622,24,7,19,TRUE,NA,FALSE
mata-deletion2021-384,rec4623,24,7,21,TRUE,NA,FALSE
mata-deletion2021-384,rec4624,24,7,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4625,24,9,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4626,24,9,3,TRUE,NA,FALSE
mata-deletion2021-384,rec4627,24,9,5,TRUE,NA,FALSE
mata-deletion2021-384,rec4628,24,9,7,TRUE,NA,FALSE
mata-deletion2021-384,rec4629,24,9,9,TRUE,NA,FALSE
mata-deletion2021-384,rec4630,24,9,11,TRUE,NA,FALSE
mata-deletion2021-384,rec4631,24,9,13,TRUE,NA,FALSE
mata-deletion2021-384,rec4633,24,9,15,TRUE,NA,FALSE
mata-deletion2021-384,rec4634,24,9,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4636,24,9,19,TRUE,"Uncharacterized content, slow growth",FALSE
mata-deletion2021-384,rec4637,24,9,21,TRUE,NA,FALSE
mata-deletion2021-384,rec4638,24,9,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4640,24,11,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4641,24,11,3,TRUE,NA,FALSE
mata-deletion2021-384,rec4642,24,11,5,TRUE,NA,FALSE
mata-deletion2021-384,rec4644,24,11,7,TRUE,NA,FALSE
mata-deletion2021-384,rec4645,24,11,9,TRUE,NA,FALSE
mata-deletion2021-384,rec4646,24,11,11,TRUE,NA,FALSE
mata-deletion2021-384,rec4647,24,11,13,TRUE,NA,FALSE
mata-deletion2021-384,rec4648,24,11,15,TRUE,NA,FALSE
mata-deletion2021-384,rec4649,24,11,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4650,24,11,19,TRUE,NA,FALSE
mata-deletion2021-384,rec4651,24,11,21,TRUE,NA,FALSE
mata-deletion2021-384,rec4652,24,11,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4653,24,13,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4655,24,13,3,TRUE,NA,FALSE
mata-deletion2021-384,rec4656,24,13,5,TRUE,NA,FALSE
mata-deletion2021-384,rec2737,24,13,7,TRUE,NA,FALSE
mata-deletion2021-384,rec2738,24,13,9,TRUE,NA,FALSE
mata-deletion2021-384,rec2739,24,13,11,TRUE,NA,FALSE
mata-deletion2021-384,rec2740,24,13,13,TRUE,NA,FALSE
mata-deletion2021-384,rec2741,24,13,15,TRUE,NA,FALSE
mata-deletion2021-384,rec2742,24,13,17,TRUE,NA,FALSE
mata-deletion2021-384,rec2744,24,13,19,TRUE,NA,FALSE
mata-deletion2021-384,rec2747,24,13,21,TRUE,NA,FALSE
mata-deletion2021-384,rec2748,24,13,23,TRUE,NA,FALSE
mata-deletion2021-384,rec2749,24,15,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,24,15,3,TRUE,NA,FALSE
mata-deletion2021-384,rec2750,24,15,5,TRUE,NA,FALSE
mata-deletion2021-384,rec2751,24,15,7,TRUE,NA,FALSE
mata-deletion2021-384,rec2754,24,15,9,TRUE,NA,FALSE
mata-deletion2021-384,rec2755,24,15,11,TRUE,NA,FALSE
mata-deletion2021-384,rec2756,24,15,13,TRUE,NA,FALSE
mata-deletion2021-384,rec2757,24,15,15,TRUE,NA,FALSE
mata-deletion2021-384,rec2758,24,15,17,TRUE,NA,FALSE
mata-deletion2021-384,rec2759,24,15,19,TRUE,NA,FALSE
mata-deletion2021-384,rec2760,24,15,21,TRUE,NA,FALSE
mata-deletion2021-384,rec2761,24,15,23,TRUE,NA,FALSE
mata-deletion2021-384,rec2762,25,2,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2763,25,2,4,TRUE,NA,FALSE
mata-deletion2021-384,rec2764,25,2,6,TRUE,NA,FALSE
mata-deletion2021-384,rec2766,25,2,8,TRUE,NA,FALSE
mata-deletion2021-384,rec2767,25,2,10,TRUE,NA,FALSE
mata-deletion2021-384,rec2768,25,2,12,TRUE,NA,FALSE
mata-deletion2021-384,rec2770,25,2,14,TRUE,NA,FALSE
mata-deletion2021-384,rec2771,25,2,16,TRUE,NA,FALSE
mata-deletion2021-384,rec2772,25,2,18,TRUE,NA,FALSE
mata-deletion2021-384,rec2773,25,2,20,TRUE,NA,FALSE
mata-deletion2021-384,rec2774,25,2,22,TRUE,NA,FALSE
mata-deletion2021-384,rec2775,25,2,24,TRUE,NA,FALSE
mata-deletion2021-384,rec2776,25,4,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2777,25,4,4,TRUE,NA,FALSE
mata-deletion2021-384,rec2779,25,4,6,TRUE,NA,FALSE
mata-deletion2021-384,rec2780,25,4,8,TRUE,NA,FALSE
mata-deletion2021-384,rec2781,25,4,10,TRUE,NA,FALSE
mata-deletion2021-384,rec2782,25,4,12,TRUE,NA,FALSE
mata-deletion2021-384,rec2786,25,4,14,TRUE,NA,FALSE
mata-deletion2021-384,rec2787,25,4,16,TRUE,NA,FALSE
mata-deletion2021-384,rec2788,25,4,18,TRUE,NA,FALSE
mata-deletion2021-384,rec2789,25,4,20,TRUE,NA,FALSE
mata-deletion2021-384,rec2790,25,4,22,TRUE,NA,FALSE
mata-deletion2021-384,rec2791,25,4,24,TRUE,NA,FALSE
mata-deletion2021-384,blank,25,6,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2794,25,6,4,TRUE,NA,FALSE
mata-deletion2021-384,rec2795,25,6,6,TRUE,NA,FALSE
mata-deletion2021-384,rec2796,25,6,8,TRUE,NA,FALSE
mata-deletion2021-384,rec2798,25,6,10,TRUE,NA,FALSE
mata-deletion2021-384,rec2799,25,6,12,TRUE,NA,FALSE
mata-deletion2021-384,rec2802,25,6,14,TRUE,NA,FALSE
mata-deletion2021-384,rec2803,25,6,16,TRUE,NA,FALSE
mata-deletion2021-384,rec2805,25,6,18,TRUE,NA,FALSE
mata-deletion2021-384,rec2806,25,6,20,TRUE,NA,FALSE
mata-deletion2021-384,rec2807,25,6,22,TRUE,NA,FALSE
mata-deletion2021-384,rec2809,25,6,24,TRUE,NA,FALSE
mata-deletion2021-384,rec2810,25,8,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2813,25,8,4,TRUE,NA,FALSE
mata-deletion2021-384,rec2814,25,8,6,TRUE,NA,FALSE
mata-deletion2021-384,rec2815,25,8,8,TRUE,NA,FALSE
mata-deletion2021-384,rec2819,25,8,10,TRUE,NA,FALSE
mata-deletion2021-384,rec2820,25,8,12,TRUE,NA,FALSE
mata-deletion2021-384,rec2822,25,8,14,TRUE,mates like alpha. Confirmed Alpha -- CORRECT STRAIN CAN BE FOUND IN PLATE 123 H11,FALSE
mata-deletion2021-384,rec2823,25,8,16,TRUE,NA,FALSE
mata-deletion2021-384,rec2825,25,8,18,TRUE,NA,FALSE
mata-deletion2021-384,rec2826,25,8,20,TRUE,NA,FALSE
mata-deletion2021-384,rec2827,25,8,22,TRUE,NA,FALSE
mata-deletion2021-384,rec2828,25,8,24,TRUE,bi-mater,FALSE
mata-deletion2021-384,rec2829,25,10,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2830,25,10,4,TRUE,NA,FALSE
mata-deletion2021-384,rec2831,25,10,6,TRUE,NA,FALSE
mata-deletion2021-384,rec2832,25,10,8,TRUE,NA,FALSE
mata-deletion2021-384,rec5522,25,10,10,TRUE,NA,FALSE
mata-deletion2021-384,rec5525,25,10,12,TRUE,NA,FALSE
mata-deletion2021-384,rec5527,25,10,14,TRUE,NA,FALSE
mata-deletion2021-384,rec5530,25,10,16,TRUE,"grows on -met, grows on -lys",FALSE
mata-deletion2021-384,rec5531,25,10,18,TRUE,NA,FALSE
mata-deletion2021-384,rec5532,25,10,20,TRUE,NA,FALSE
mata-deletion2021-384,rec5533,25,10,22,TRUE,NA,FALSE
mata-deletion2021-384,rec5534,25,10,24,TRUE,NA,FALSE
mata-deletion2021-384,rec5535,25,12,2,TRUE,NA,FALSE
mata-deletion2021-384,rec5536,25,12,4,TRUE,NA,FALSE
mata-deletion2021-384,rec5537,25,12,6,TRUE,NA,FALSE
mata-deletion2021-384,rec5538,25,12,8,TRUE,NA,FALSE
mata-deletion2021-384,rec5539,25,12,10,TRUE,NA,FALSE
mata-deletion2021-384,rec5540,25,12,12,TRUE,NA,FALSE
mata-deletion2021-384,rec5541,25,12,14,TRUE,NA,FALSE
mata-deletion2021-384,rec5542,25,12,16,TRUE,NA,FALSE
mata-deletion2021-384,rec5543,25,12,18,TRUE,NA,FALSE
mata-deletion2021-384,rec5544,25,12,20,TRUE,NA,FALSE
mata-deletion2021-384,rec5545,25,12,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7391,25,12,24,TRUE,NA,FALSE
mata-deletion2021-384,rec5547,25,14,2,TRUE,NA,FALSE
mata-deletion2021-384,rec5549,25,14,4,TRUE,NA,FALSE
mata-deletion2021-384,rec5550,25,14,6,TRUE,NA,FALSE
mata-deletion2021-384,rec5553,25,14,8,TRUE,NA,FALSE
mata-deletion2021-384,rec5554,25,14,10,TRUE,NA,FALSE
mata-deletion2021-384,rec5555,25,14,12,TRUE,NA,FALSE
mata-deletion2021-384,rec5556,25,14,14,TRUE,NA,FALSE
mata-deletion2021-384,rec5560,25,14,16,TRUE,NA,FALSE
mata-deletion2021-384,rec5561,25,14,18,TRUE,NA,FALSE
mata-deletion2021-384,rec5562,25,14,20,TRUE,NA,FALSE
mata-deletion2021-384,rec5563,25,14,22,TRUE,NA,FALSE
mata-deletion2021-384,rec5564,25,14,24,TRUE,NA,FALSE
mata-deletion2021-384,rec5565,25,16,2,TRUE,NA,FALSE
mata-deletion2021-384,blank,25,16,4,TRUE,NA,FALSE
mata-deletion2021-384,rec5567,25,16,6,TRUE,NA,FALSE
mata-deletion2021-384,rec5568,25,16,8,TRUE,bi-mater,FALSE
mata-deletion2021-384,rec5569,25,16,10,TRUE,NA,FALSE
mata-deletion2021-384,rec5570,25,16,12,TRUE,NA,FALSE
mata-deletion2021-384,rec5571,25,16,14,TRUE,NA,FALSE
mata-deletion2021-384,rec5572,25,16,16,TRUE,NA,FALSE
mata-deletion2021-384,rec5573,25,16,18,TRUE,NA,FALSE
mata-deletion2021-384,rec5574,25,16,20,TRUE,NA,FALSE
mata-deletion2021-384,rec5575,25,16,22,TRUE,NA,FALSE
mata-deletion2021-384,rec5578,25,16,24,TRUE,NA,FALSE
mata-deletion2021-384,rec5579,26,2,1,TRUE,NA,FALSE
mata-deletion2021-384,rec5581,26,2,3,TRUE,NA,FALSE
mata-deletion2021-384,rec5582,26,2,5,TRUE,NA,FALSE
mata-deletion2021-384,rec5585,26,2,7,TRUE,NA,FALSE
mata-deletion2021-384,rec5586,26,2,9,TRUE,NA,FALSE
mata-deletion2021-384,rec5587,26,2,11,TRUE,NA,FALSE
mata-deletion2021-384,rec5588,26,2,13,TRUE,NA,FALSE
mata-deletion2021-384,rec5589,26,2,15,TRUE,NA,FALSE
mata-deletion2021-384,rec5594,26,2,17,TRUE,NA,FALSE
mata-deletion2021-384,rec5599,26,2,19,TRUE,NA,FALSE
